ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime
11282,Bending The Rules,2012,13+,5,100%,0,0,1,0,0,Artie Mandelberg,"Comedy,Crime",United States,English,83
11283,An Affirmative Act,2010,18+,5.7,100%,0,0,1,0,0,A.J. Mattioli,"Crime,Drama,Mystery,Romance",United States,English,93
11285,Butcher the Bakers,2017,18+,6.7,100%,0,0,1,0,0,Tyler Amm,"Comedy,Horror",United States,English,94
11286,Hell and Mr Fudge,2012,7+,5.8,100%,0,0,1,0,0,Jeff Wood,"Biography,Drama",United States,English,97
11287,"Henry: Portrait of a Serial Killer, Part 2",1996,18+,4.9,100%,0,0,1,0,0,Chuck Parello,"Crime,Horror,Thriller",United States,English,84
11288,Recipe for Disaster,2003,all,4.7,100%,0,0,1,0,0,Harvey Frost,"Comedy,Family",United States,English,88
11291,Betting On The Bride,2017,7+,5.6,100%,0,0,1,0,0,Marita Grabiak,Romance,United States,English,88
11292,"Andrew Carnegie: Rags to Riches, Power to Peace",2015,18+,6.9,100%,0,0,1,0,0,Vicky Matthews,Documentary,"United Kingdom,United States",English,59
11293,Robert Mitchum: The Reluctant Star,1991,18+,7.3,100%,0,0,1,0,0,"Gene Feldman,Suzette Winter","Documentary,Biography",United States,"French,Portuguese,Spanish,English",59
11294,The Meeksville Ghost,2001,18+,5.2,100%,0,0,1,0,0,David Lister,"Adventure,Fantasy,Western",United States,English,95
11295,Spirit,2001,18+,3.9,100%,0,0,1,0,0,"Kelly Asbury,Lorna Cook","Animation,Adventure,Drama,Family,Western",United States,English,83
11296,Death of a Soldier,1986,18+,5.5,100%,0,0,1,0,0,Philippe Mora,"Crime,Drama,War",Australia,English,93
11297,The MindFulness Movie,2013,18+,7.6,100%,0,0,1,0,0,Paul Harrison,"Documentary,Family,News",United States,English,69
11298,Girls Of The White Orchid,1983,18+,4.8,100%,0,0,1,0,0,Jonathan Kaplan,"Crime,Drama",United States,English,96
11300,Brother Number One,2011,18+,8.1,100%,0,0,1,0,0,"Annie Goldson,Peter Gilbert",Documentary,New Zealand,"English,Khmer",97
11302,A Royal Christmas Ball,2017,7+,4.5,100%,0,0,1,0,0,David DeCoteau,"Drama,Romance",United States,English,86
11303,Star Leaf,2015,18+,3.5,100%,0,0,1,0,0,Richard Cranor,"Horror,Sci-Fi,Thriller",United States,English,77
11305,Crips: Strapped and Strong,2009,13+,6.5,100%,0,0,1,0,0,"Mags Gavan,Joost van der Valk","Documentary,Action,Crime,Music","Netherlands,United States","Dutch,English",85
11306,In Search of Doc Holliday,2016,18+,7.3,100%,0,0,1,0,0,Dana Celeste Robinson,"Documentary,Western",United States,English,75
11308,Wrenched,2014,18+,6.9,100%,0,0,1,0,0,Ml Lincoln,"Documentary,Biography,Western",United States,English,93
11309,The Break-up Artist,2009,13+,4.9,100%,0,0,1,0,0,Steve Woo,"Comedy,Romance",United States,English,105
11310,A Wife Alone,2012,18+,4.4,100%,0,0,1,0,0,Justin Reichman,"Crime,Thriller",United States,English,69
11312,Kikoriki. Legend of the Golden Dragon,2016,7+,5.1,100%,0,0,1,0,0,Denis Chernov,"Animation,Adventure,Comedy,Family,Fantasy",Russia,"Russian,English",79
11313,The Great European Disaster Movie,2015,18+,5.9,100%,0,0,1,0,0,Annalisa Piras,Documentary,United Kingdom,English,87
11315,Messenger on a White Horse,2017,18+,7.7,100%,0,0,1,0,0,Jayson McNamara,"Documentary,Biography,History","Argentina,Australia","Spanish,English",102
11316,Bad Chicken,2013,18+,6.1,100%,0,0,1,0,0,Carter Mays,Comedy,United States,English,90
11318,Terminal Voyage,1994,18+,4.1,100%,0,0,1,0,0,Rick Jacobson,"Mystery,Sci-Fi",United States,English,79
11319,The Disappeared,2013,13+,7.1,100%,0,0,1,0,0,Tamar Halpern,"Action,Thriller",United States,English,87
11321,Dangerous Attraction,2000,18+,3.8,100%,0,0,1,0,0,Michael Lohmann,Thriller,United States,English,88
11322,Lemon Tree Passage,2014,18+,4.1,100%,0,0,1,0,0,David Campbell,"Horror,Mystery,Thriller",Australia,English,84
11323,See What I'm Saying: The Deaf Entertainers Documentary,2010,13+,7.3,100%,0,0,1,0,0,Hilari Scarl,Documentary,United States,"English,American Sign Language",91
11324,Lucy Moves to NBC,1980,18+,7.2,100%,0,0,1,0,0,Jack Donohue,"Comedy,Musical",United States,English,90
11328,Wallay,2017,all,6.6,100%,0,0,1,0,0,Berni Goldblat,Drama,"France,Burkina Faso","French,Dyula",84
11329,The Great Game,2015,18+,5.4,100%,0,0,1,0,0,Nicolas Pariser,"Drama,Mystery,Thriller",France,"French,English",99
11330,Having It All,1982,18+,5.8,100%,0,0,1,0,0,Edward Zwick,Comedy,United States,English,100
11332,C.H.O.M.P.S.,1979,7+,4.9,100%,0,0,1,0,0,Don Chaffey,"Comedy,Family,Sci-Fi",United States,English,89
11333,Dear Prudence,2008,18+,5.7,100%,0,0,1,0,0,Rebecca Zlotowski,Drama,France,French,80
11334,Always Will,2006,7+,4.6,100%,0,0,1,0,0,Michael Sammaciccia,"Comedy,Drama,Family,Fantasy",United States,English,90
11335,Adaline: The Conjured,2015,18+,3.3,100%,0,0,1,0,0,Bidisha Chowdhury,Thriller,United States,English,97
11337,Kirk Cameron's Connect,2018,18+,4.7,100%,0,0,1,0,0,Caleb Price,Documentary,United States,English,70
11338,Not in My Family,1993,18+,5.5,100%,0,0,1,0,0,Linda Otto,Drama,United States,English,87
11341,Joseph and Mary,2017,18+,3.8,100%,0,0,1,0,0,Roger Christian,Drama,Canada,English,82
11342,Caesar and Otto's Summer Camp Massacre,2009,18+,3.8,100%,0,0,1,0,0,Dave Campfield,"Comedy,Horror",United States,English,76
11344,Break a Leg,2005,18+,5.1,100%,0,0,1,0,0,Monika Mitchell,"Comedy,Drama,Thriller",United States,English,98
11345,A Box for Rob,2013,18+,6.1,100%,0,0,1,0,0,Renzo Vasquez,"Drama,Mystery",United States,English,100
11347,Owen Benjamin: Huge Pianist,2018,18+,7.2,100%,0,0,1,0,0,Tom Stern,Comedy,United States,English,60
11349,Silence Patton,2018,18+,6.4,100%,0,0,1,0,0,Robert Orlando,Documentary,United States,English,85
11350,Blowtorch,2016,18+,4.2,100%,0,0,1,0,0,Kevin Breslin,"Crime,Drama,Thriller",United States,English,80
11351,She's Not Our Sister,2011,18+,5.9,100%,0,0,1,0,0,Vernon Snoop Robinson,Drama,United States,English,89
11353,Aliens & Gufors,2017,18+,6.1,100%,0,0,1,0,0,Fred Paskiewicz,"Comedy,Family,Sci-Fi",United States,English,89
11354,My Fair Son,2007,18+,4.6,100%,0,0,1,0,0,Zi'en Cui,Drama,China,Mandarin,92
11355,Zoombies,2016,16+,3.3,100%,0,0,1,0,0,Glenn Miller,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller",United States,English,87
11358,Fade Away,2016,18+,4.8,100%,0,0,1,0,0,"Antwan Smith,Donell Harris","Action,Drama",United States,English,110
11360,Play the Devil,2016,18+,5.6,100%,0,0,1,0,0,Maria Govan,Drama,Trinidad and Tobago,English,89
11362,"Good People Go to Hell, Saved People Go to Heaven",2013,13+,6.6,100%,0,0,1,0,0,Holly Hardman,"Documentary,News",United States,English,87
11363,The Black Velvet Gown,1993,18+,7,100%,0,0,1,0,0,Norman Stone,Drama,United Kingdom,English,103
11364,Lot Lizard,2016,18+,5.8,100%,0,0,1,0,0,Alexander Perlman,"Documentary,Drama",United States,English,72
11365,The Punished,2018,18+,2.7,100%,0,0,1,0,0,Rene Perez,Action,United States,English,87
11366,Show Yourself,2016,18+,5.1,100%,0,0,1,0,0,Billy Ray Brewton,"Drama,Horror",United States,English,79
11367,"Faith, Love & Chocolate",2018,18+,5.3,100%,0,0,1,0,0,Jeffrey Day,Comedy,United States,English,84
11368,Spirit Bear: The Simon Jackson Story,2005,18+,6,100%,0,0,1,0,0,Stefan Scaini,"Biography,Drama,Family",Canada,English,91
11369,Unthinkable,2007,18+,4.6,100%,0,0,1,0,0,Gregor Jordan,"Crime,Drama,Thriller",United States,"English,Russian,Ukrainian",97
11370,Undercover Hooligan,2016,18+,4,100%,0,0,1,0,0,Nicholas Winter,Drama,United Kingdom,English,90
11371,Through Naked Eyes,1983,18+,5.6,100%,0,0,1,0,0,John Llewellyn Moxey,Thriller,United States,English,95
11372,What Matters?,2011,18+,8,100%,0,0,1,0,0,Dan Parris,"Documentary,Adventure,Comedy,Drama",United States,English,87
11373,Mafia,2011,18+,3.8,100%,0,0,1,0,0,Jim Abrahams,"Comedy,Crime",United States,"English,Italian",87
11374,Battle of Westerplatte,2013,18+,4.9,100%,0,0,1,0,0,Pawel Chochlew,"Drama,History,War","Poland,Lithuania",Polish,118
11375,Brother Sam: A Tribute to Sam Kinison,1993,18+,7.3,100%,0,0,1,0,0,Jay Chapman,Drama,United States,English,93.41344725
11378,The Majestic Life of Queen Elizabeth II,2013,18+,6.8,100%,0,0,1,0,0,Alan Byron,Biography,United Kingdom,English,90
11379,Independents,2007,18+,6.9,100%,0,0,1,0,0,Chris Brandt,Documentary,United States,English,77
11380,2nd Serve,2013,18+,5.6,100%,0,0,1,0,0,Tim Kirkman,"Comedy,Sport",United States,English,86
11382,Cassidy Red,2017,16+,4.4,100%,0,0,1,0,0,Matt Knudsen,"Action,Adventure,Drama,Romance,Western",United States,English,91
11384,Cherry Tree,2015,18+,4.3,8%,0,0,1,0,0,David Keating,"Horror,Mystery",Ireland,English,85
11385,Wyvern,2009,16+,4.6,100%,0,0,1,0,0,Steven R. Monroe,"Action,Adventure,Fantasy,Horror,Sci-Fi,Thriller","Canada,United States",English,89
11386,3 Days,2015,18+,5.6,100%,0,0,1,0,0,Mikhail Kosyrev-Nesterov,"Drama,Family","France,Russia","French,Russian",82
11389,Uranium Drive-In,2013,18+,7.4,100%,0,0,1,0,0,Suzan Beraza,"Documentary,Drama",United States,English,70
11390,Children of Winter,2009,18+,7.1,100%,0,0,1,0,0,Max Bervy,"Documentary,Sport",United States,English,120
11392,Indigo,2003,18+,4.9,100%,0,0,1,0,0,Stephen Deutsch,Drama,United States,English,89
11394,Futuresport,1998,18+,4.1,100%,0,0,1,0,0,Ernest R. Dickerson,"Action,Sci-Fi,Sport,Thriller","Canada,United States",English,91
11395,Red Light Revolution,2010,18+,6.4,33%,0,0,1,0,0,Sam Voutas,"Comedy,Drama","Australia,China",Mandarin,91
11396,Queen Crab,2015,18+,3.9,100%,0,0,1,0,0,Brett Piper,"Action,Sci-Fi,Thriller",United States,English,80
11397,A Chorus of Disapproval,1989,7+,5.5,100%,0,0,1,0,0,Michael Winner,"Comedy,Drama,Musical",United Kingdom,English,105
11398,The Bakken,2017,18+,8.2,100%,0,0,1,0,0,"James Christenson,Jonah Sargent,Lewis Wilcox,Eliot Popko","Documentary,Biography,Drama,News",United States,English,90
11400,In the Treetops,2015,18+,6.6,100%,0,0,1,0,0,Matthew Brown,"Comedy,Drama,Romance",United States,English,78
11401,Trace,2015,18+,3.5,100%,0,0,1,0,0,Ryan Brookhart,Horror,United States,English,90
11403,Hope Lost,2015,18+,3.9,100%,0,0,1,0,0,David Petrucci,"Drama,Thriller",Italy,English,94
11404,Prisoner Number A26188: Surviving Auschwitz,2015,18+,8,100%,0,0,1,0,0,Jay Chapman,Drama,United States,English,93.41344725
11405,Alien Invasion: S.U.M.1,2017,18+,4,100%,0,0,1,0,0,Christian Pasquariello,"Horror,Sci-Fi,Thriller",Germany,English,92
11406,The Owner,2012,18+,6.9,100%,0,0,1,0,0,"Xavier Agudo,Ian Bonner,Michael Canzoniero,Francois Coetzee,Mairtín de Barra,Todd Felderstein,Nicolas Fogliarini,Yango Gonzalez,Nino Leitner,Craig Lines,Vishesh Mankal,Varun Mathur,Steve Murphy,Asmit Pathare,Neha Raheja Thakker,Adam Ruszkowski,Alexander Schönauer,Sabine Sebaaly,Prashant Sehgal,Fahad Shaikh,Marty Shea,Brian Shephard,Nicole Sylvester,Arne V. Nostitz-Rieneck,John Versical,Rafael Yoshida,Reenita Malhotra,Giacomo Mantovani",Drama,"United States,Germany","English,German",94
11407,Family Possessions,2016,18+,3.8,100%,0,0,1,0,0,Tommy Faircloth,Horror,United States,English,111
11408,Before We Say Goodbye,2010,13+,7.7,100%,0,0,1,0,0,Paul Davids,"Drama,Family,Romance",United States,"English,Spanish,Portuguese",99
11409,Joy Road,2011,18+,6.2,100%,0,0,1,0,0,Harry A. Davis,"Crime,Drama",United States,English,88
11411,Give Us Tomorrow,1978,18+,5.7,100%,0,0,1,0,0,Donovan Winter,"Crime,Drama",United Kingdom,English,94
11412,Mango Tango,2009,18+,5.8,100%,0,0,1,0,0,Marianne Hettinger,"Comedy,Thriller",United States,English,98
11413,The Enemies Within,2016,18+,5.6,100%,0,0,1,0,0,Judd Saul,Documentary,United States,English,88
11414,My Last Year With The Nuns,2014,18+,7.6,100%,0,0,1,0,0,Bret Fetzer,"Documentary,Biography",United States,English,75
11416,Amber Lake,2011,18+,5.7,100%,0,0,1,0,0,Joe Robert Cole,"Drama,Thriller",United States,English,81
11418,Sabina K.,2015,18+,6.7,100%,0,0,1,0,0,Cristobal Krusen,Drama,"Bosnia and Herzegovina,United States",Bosnian,125
11419,Yo,2015,18+,6.3,100%,0,0,1,0,0,Michelangelo Antonioni,Drama,"Italy,France","Italian,English,French",122
11421,That's What She Said,2012,18+,3.9,8%,0,0,1,0,0,Carrie Preston,Comedy,United States,English,84
11422,American Autumn: An Occudoc,2012,18+,7.2,100%,0,0,1,0,0,Dennis Trainor Jr.,"Documentary,Crime,News,War",United States,English,76
11423,"Half the Road: The Passion, Pitfalls & Power of Women's Professional Cycling",2014,18+,7.9,100%,0,0,1,0,0,Kathryn Bertine,"Documentary,Sport",United States,English,112
11425,Auteur,2015,18+,5,100%,0,0,1,0,0,George Cameron Romero,"Comedy,Drama,Horror,Thriller",United States,English,75
11426,Coming of Age In Cherry Grove: The Invasion,2014,18+,6.7,100%,0,0,1,0,0,James Belzer,Documentary,United States,English,81
11428,Whittle: The Jet Pioneer,2012,18+,8.5,100%,0,0,1,0,0,Nicholas Jones,"Documentary,Biography,History",United Kingdom,English,71
11429,Count Basie At Carnegie Hall,1981,18+,8.5,100%,0,0,1,0,0,Dick Carter,Music,United States,English,80
11430,Watch If You Dare,2018,18+,3.8,100%,0,0,1,0,0,"Christopher G. Moore,Jill Gevargizian,Andy Stewart","Comedy,Horror",United States,English,71
11431,I Am Zozo,2012,18+,3.4,100%,0,0,1,0,0,Scott Di Lalla,"Horror,Thriller",United States,English,85
11432,Mahjong and the West,2014,18+,8,100%,0,0,1,0,0,Joseph Muszynski,Drama,United States,English,97
11433,Love a la Carte,2014,18+,4.9,100%,0,0,1,0,0,Antonio Pietrangeli,"Comedy,Drama",Italy,Italian,106
11434,Devil's Trail,2017,18+,3.3,100%,0,0,1,0,0,Henrique Couto,Horror,United States,English,73
11435,Ko 2,2016,18+,5,100%,0,0,1,0,0,Sarath Mandava,"Action,Drama,Thriller",India,Tamil,124
11436,Snuff Bottle Connection,1977,18+,6.6,100%,0,0,1,0,0,"Li-Li Liu,Chin Hu Tung",Action,Taiwan,Mandarin,91
11437,"Fear Town, USA",2014,18+,5.6,100%,0,0,1,0,0,Brandon Bassham,"Comedy,Horror",United States,English,92
11438,Bunny the Killer Thing,2015,18+,4.3,100%,0,0,1,0,0,Joonas Makkonen,"Action,Comedy,Horror",Finland,"Finnish,English,Swedish",88
11439,The Hatred,2017,18+,3.6,100%,0,0,1,0,0,Michael G. Kehoe,"Drama,Horror,Mystery,Thriller",United States,English,90
11441,Banshee Blacktop,2016,18+,5.7,100%,0,0,1,0,0,Sean Garland,"Crime,Drama,Horror,Mystery,Thriller",Ireland,English,91
11443,Artworks,2003,18+,5.1,100%,0,0,1,0,0,Jim Amatulli,"Crime,Drama,Romance",United States,English,93
11445,The God Question,2014,18+,5.1,100%,0,0,1,0,0,Douglas Gordon,"Drama,Sci-Fi",United States,English,90
11446,All Revved Up,1998,18+,4.9,100%,0,0,1,0,0,Brandon Cole,"Comedy,Drama,Crime",United States,English,90
11447,The UFO Conspiracy,2004,18+,6.8,100%,0,0,1,0,0,Brian Barkley,Documentary,United States,English,71
11448,The Execution,1985,18+,5.5,100%,0,0,1,0,0,Paul Wendkos,Drama,United States,English,90
11449,All Girls Weekend,2016,18+,3.5,100%,0,0,1,0,0,Lou Simon,"Action,Adventure,Horror,Thriller",United States,English,85
11451,Brothers on the Line,2012,18+,7.9,100%,0,0,1,0,0,Sasha Reuther,Documentary,United States,English,81
11452,Fable of the Fish,2011,18+,5.9,100%,0,0,1,0,0,Adolfo Alix Jr.,Drama,Philippines,"Filipino,Tagalog",85
11453,Ninja Death,1987,18+,5.2,100%,0,0,1,0,0,Joseph Kuo,Action,Taiwan,Mandarin,88
11455,The Magical Life of Long Tack Sam,2003,18+,7.5,100%,0,0,1,0,0,Ann Marie Fleming,Documentary,Canada,English,90
11457,FLicKeR,2009,18+,6.1,100%,0,0,1,0,0,Patrik Eklund,"Comedy,Drama",Sweden,Swedish,100
11458,Her Aim Is True,2013,18+,7.9,100%,0,0,1,0,0,Karen Whitehead,"Documentary,Biography,History,Music",United States,English,70
11461,Moving Target,1988,18+,5.8,100%,0,0,1,0,0,James Fargo,"Action,Crime,Thriller",United States,English,96
11462,Club Life,2015,18+,4.8,20%,0,0,1,0,0,Fabrizio Conte,Drama,United States,English,87
11463,Griefwalker,2008,18+,7.8,100%,0,0,1,0,0,Tim Wilson,Documentary,Canada,English,70
11464,Swing Lowe Sweet Chariote,2013,18+,7.8,100%,0,0,1,0,0,David C. Snyder,"Action,Crime,Drama",United States,English,96
11465,Men with Beards,2013,18+,7.2,100%,0,0,1,0,0,"Dylan Fries,Michael Sanders","Documentary,Biography,Comedy",Canada,English,80
11466,5... 6... 7... 8,2009,18+,5.2,100%,0,0,1,0,0,Andy Milkis,"Documentary,Drama,Family,Music",United States,English,106
11467,Ditch Party,2017,18+,4.4,100%,0,0,1,0,0,Rocky Costanzo,"Drama,Horror,Thriller",United States,English,84
11468,The Frank Matthews Story,2012,18+,6.7,100%,0,0,1,0,0,"Alan Bradley,Ron Chepesiuk","Documentary,Crime,History",United States,English,83
11469,Retornos,2010,18+,6.3,100%,0,0,1,0,0,Luis Avilés,Thriller,"Spain,Argentina","Spanish,French,Gallegan",88
11472,Warrioress,2011,18+,2.9,100%,0,0,1,0,0,Ross Boyask,"Action,Adventure,Fantasy",United Kingdom,English,92
11473,Freeload,2014,18+,6.9,100%,0,0,1,0,0,Daniel T. Skaggs,"Documentary,Adventure",United States,English,65
11474,Stash House,2012,18+,4.8,100%,0,0,1,0,0,Eduardo Rodriguez,Thriller,United States,English,99
11475,Kung Fu from Beyond the Grave,1982,18+,6,100%,0,0,1,0,0,Chiu Lee,"Action,Fantasy,Horror",Hong Kong,Cantonese,88
11476,The Portal,2010,18+,3.6,100%,0,0,1,0,0,Jacqui Fifer,Documentary,Australia,English,88
11479,The Spiritualist (El espiritista),2018,18+,3.3,100%,0,0,1,0,0,Bernard Vorhaus,"Film-Noir,Horror,Thriller",United States,English,78
11480,Bridge to Silence,1989,18+,6.6,100%,0,0,1,0,0,Karen Arthur,"Drama,Romance",United States,"English,American Sign Language",100
11482,White Terror,2005,13+,6.7,100%,0,0,1,0,0,Lok Kwan Woo,"Drama,Horror,Mystery,Thriller",United States,English,93.41344725
11484,Plan 9,2015,18+,4.4,100%,0,0,1,0,0,John Johnson,"Comedy,Horror,Sci-Fi,Thriller",United States,English,103
11485,Where We Started,2014,18+,6.3,100%,0,0,1,0,0,Christopher J. Hansen,"Drama,Romance",United States,English,105
11487,Life Guidance,2018,18+,5.6,100%,0,0,1,0,0,Ruth Mader,Sci-Fi,Austria,German,101
11488,Sensation,2011,18+,6.1,100%,0,0,1,0,0,Brian Grant,"Drama,Thriller",United States,English,102
11489,Living Forever,2018,16+,7.8,100%,0,0,1,0,0,Philip Gardiner,Documentary,United States,English,70
11490,Silver Dream Racer,1980,7+,5.5,100%,0,0,1,0,0,David Wickes,"Action,Drama,Sport",United Kingdom,English,111
11491,Alien Rising,2013,18+,3.1,100%,0,0,1,0,0,Matthew Leutwyler,"Horror,Mystery,Sci-Fi,Thriller",United States,English,93
11492,Bruce's Fingers,1976,18+,5.1,100%,0,0,1,0,0,Joseph Velasco,"Action,Crime,Drama",Hong Kong,"Cantonese,English",91
11493,Alter Egos,2012,18+,5.2,100%,0,0,1,0,0,Jordan Galland,Comedy,United States,English,80
11494,The Night Crew,2015,18+,4.1,100%,0,0,1,0,0,Christian Sesma,"Action,Horror,Thriller",United States,English,89
11495,Momo: The Sam Giancaca Story,2013,18+,6.2,100%,0,0,1,0,0,Dimitri Logothetis,Documentary,United States,English,109
11496,Undeserved,2016,all,4.5,100%,0,0,1,0,0,Marc Steele,Drama,United States,English,90
11498,A Letter to Dad,2009,18+,5.9,100%,0,0,1,0,0,"John Harwood,Johnny Remo","Drama,Family",United States,English,83
11499,The Incantation,2018,16+,3.4,100%,0,0,1,0,0,Jude S. Walko,"Adventure,Fantasy,Horror,Mystery,Thriller",United States,English,98
11501,Boost,2016,18+,4.6,100%,0,0,1,0,0,Nathan Gabaeff,"Action,Crime,Drama",United States,English,95
11502,Space Raiders,1983,7+,4.7,100%,0,0,1,0,0,Howard R. Cohen,"Action,Adventure,Sci-Fi",United States,English,84
11503,Witchcraft,1989,18+,3.2,100%,0,0,1,0,0,Fabrizio Laurenti,Horror,Italy,Italian,95
11505,Bal Ganesh,2007,all,6.7,100%,0,0,1,0,0,Pankaj Sharma,Animation,United States,English,105
11507,Everything's Jake,2000,18+,6,100%,0,0,1,0,0,Matthew Miele,"Comedy,Drama",United States,English,92
11508,CyberTracker 2,1995,18+,4.1,100%,0,0,1,0,0,Richard Pepin,"Action,Sci-Fi,Thriller",United States,English,97
11509,Hanna's Gold,2010,all,5,100%,0,0,1,0,0,Joel Souza,"Adventure,Family",United States,English,92
11510,Spirit of the Pony Express,2012,18+,7.6,100%,0,0,1,0,0,C.J. LongHammer,"Documentary,History",United States,English,77
11513,Prison Dogs,2016,13+,5.902751499,100%,0,0,1,0,0,Jay Chapman,Documentary,Japan,Japanese,71
11516,The Roughnecks,2014,18+,6.2,100%,0,0,1,0,0,Jay Chapman,Crime,United States,English,93.41344725
11517,Teen Sorcery,1999,7+,4,100%,0,0,1,0,0,Victoria Muspratt,"Comedy,Fantasy","Canada,Romania",English,90
11518,Cowboys Don't Cry,1988,18+,7,100%,0,0,1,0,0,Anne Wheeler,Drama,Canada,English,103
11519,The Genius of George Boole,2015,7+,7,100%,0,0,1,0,0,Stephen Mizelas,Documentary,United Kingdom,English,59
11520,Jane Doe,2001,18+,4.6,100%,0,0,1,0,0,Frank Capra,"Drama,Romance",United States,"English,French",85
11521,Battle B-Boy,2014,18+,2.9,100%,0,0,1,0,0,Frank Lin,"Action,Comedy,Sport",United States,English,89
11522,Ring of Deceit,2009,18+,4.5,100%,0,0,1,0,0,Jean-Claude Lord,Thriller,Canada,English,90
11529,Swift. Silent. Deep.,2009,18+,8,100%,0,0,1,0,0,Jon Klaczkiewicz,Documentary,United States,English,83
11531,Taylor Swift: From the Heart,2013,18+,5.902751499,100%,0,0,1,0,0,Alec Lindsell,Documentary,United Kingdom,English,61
11532,Head Trauma,2006,18+,5.5,100%,0,0,1,0,0,Lance Weiler,"Horror,Mystery,Thriller",United States,English,84
11533,Painkillers,2015,18+,4.1,100%,0,0,1,0,0,Roxy Shih,"Drama,Thriller",Belgium,English,83
11537,American Exorcist,2018,18+,2.6,100%,0,0,1,0,0,"Tony Trov,Johnny Zito","Comedy,Horror",United States,English,89
11538,Feed the Devil,2015,18+,3.3,100%,0,0,1,0,0,Max Perrier,"Adventure,Horror,Thriller","Canada,United Kingdom",English,95
11540,Red Line,2013,18+,4.9,100%,0,0,1,0,0,Robert Kirbyson,Thriller,United States,English,87
11542,God Where Are You?,2014,18+,5.9,100%,0,0,1,0,0,De Miller,Drama,United States,English,97
11543,Finding Mr. Wright,2011,18+,4.7,100%,0,0,1,0,0,Nancy Criss,"Comedy,Romance",United States,English,101
11544,Scarred City,1999,18+,5.1,100%,0,0,1,0,0,Ken Sanzel,"Action,Thriller",United States,English,100
11545,Wolf Head,2012,18+,7.2,100%,0,0,1,0,0,Ryan Staples Scott,"Action,Comedy,Crime",United States,English,92
11546,Films of Fury: The Kung Fu Movie Movie,2011,18+,6.7,100%,0,0,1,0,0,"Andrew Corvey,Andrew W. Robinson","Documentary,History",United States,English,80
11547,Black Joy,1977,18+,6.2,100%,0,0,1,0,0,Anthony Simmons,Comedy,United Kingdom,English,97
11548,81 Days,2016,18+,7.6,100%,0,0,1,0,0,"R. Jason Rawlings,Leticia Ross",Drama,United States,English,76
11549,Echoes,2014,18+,4.4,100%,0,0,1,0,0,Jay Chapman,"Drama,Romance",United Kingdom,English,60
11550,Massive Retaliation,1984,18+,5.6,100%,0,0,1,0,0,Thomas A. Cohen,"Drama,War",United States,English,90
11551,The Rendezvous,2016,13+,5.1,100%,0,0,1,0,0,"Amin Matalqa,Annemarie Jacir","Action,Adventure",United States,English,92
11552,Sole Proprietor,2016,18+,4,100%,0,0,1,0,0,Dan Eberle,"Action,Crime,Drama,Thriller",United States,English,91
11556,Murder in New Hampshire: The Pamela Wojas Smart Story,1991,18+,5.8,100%,0,0,1,0,0,Joyce Chopra,"Crime,Drama,Thriller",United States,English,100
11557,Love Meet Hope,2016,18+,6.9,100%,0,0,1,0,0,Bennie Woodell,"Comedy,Drama,Fantasy,Romance",United States,English,90
11558,The Amazing Zorro,2002,18+,6.1,100%,0,0,1,0,0,Scott Heming,"Animation,Action,Adventure,Family",United States,English,72
11559,Enter the Game of Death,1978,18+,5.8,100%,0,0,1,0,0,"Kuo-Hsiang Lin,Joseph Velasco","Action,Drama","Hong Kong,United States","Cantonese,English",90
11560,Thy Will Be Done,2013,18+,5.8,100%,0,0,1,0,0,Albert Johnson,"Drama,Family,Musical",United States,English,90
11561,Apocalyptic,2013,13+,4.6,100%,0,0,1,0,0,Glenn Triggs,"Horror,Mystery",Australia,English,84
11562,Underground Rendezvous,2007,18+,5.6,100%,0,0,1,0,0,Kim Jong-jin,"Comedy,Drama,War",South Korea,Korean,107
11563,Assault on El Capitan,2013,18+,6.5,100%,0,0,1,0,0,Jeff Vargen,"Documentary,Adventure,Sport",United States,English,67
11564,Dalya's Other Country,2017,7+,7.1,100%,0,0,1,0,0,Julia Meltzer,Documentary,United States,English,74
11567,Infliction,2012,18+,5.5,100%,0,0,1,0,0,Jack Thomas Smith,Horror,United States,English,100
11568,Ashes,2011,18+,7,100%,0,0,1,0,0,Mat Whitecross,"Drama,Mystery,Thriller",United Kingdom,English,100
11569,What Comes Around,1985,7+,5.9,100%,0,0,1,0,0,Jerry Reed,Comedy,United States,English,92
11570,Witchery,1988,18+,4.3,100%,0,0,1,0,0,Fabrizio Laurenti,Horror,Italy,Italian,95
11571,Palau the Movie,2019,18+,4.7,100%,0,0,1,0,0,Kevin Knoblock,"Biography,Drama",United States,"English,Spanish",120
11572,Octopus,2000,13+,3.1,100%,0,0,1,0,0,John Eyres,"Action,Adventure,Horror,Sci-Fi,Thriller",United States,English,100
11574,Hellmouth,2014,13+,5.3,100%,0,0,1,0,0,John Geddes,Horror,Canada,English,95
11575,Bachelor Night,2014,18+,3.4,100%,0,0,1,0,0,"Maximilian Elfeldt,Jeff Newman",Comedy,United States,English,88
11577,Tiger Warsaw,1988,18+,4.9,100%,0,0,1,0,0,Amin Q. Chaudhri,Drama,United States,English,93
11578,Mentor,2014,18+,7.5,100%,0,0,1,0,0,David Langlitz,Drama,United States,English,92
